Year,Sex,Name,Count
1974,G,Sharon,720
1974,G,Angela,660
1974,G,Gillian,577
1974,G,Julie,576
1974,G,Michelle,531
1974,G,Jacqueline,505
1974,G,Amanda,502
1974,G,Tracy,498
1974,G,Louise,491
1974,G,Jennifer,470
1974,G,Alison,453
1974,G,Sarah,402
1974,G,Donna,398
1974,G,Caroline,396
1974,G,Elaine,390
1974,G,Lynn,376
1974,G,Margaret,375
1974,G,Elizabeth,346
1974,G,Lesley,341
1974,G,Deborah,340
1974,G,Pauline,338
1974,G,Lorraine,336
1974,G,Laura,335
1974,G,Lisa,334
1974,G,Tracey,334
1974,G,Carol,319
1974,G,Linda,316
1974,G,Lorna,314
1974,G,Catherine,298
1974,G,Wendy,290
1974,G,Lynne,284
1974,G,Yvonne,284
1974,G,Pamela,282
1974,G,Kirsty,281
1974,G,Jane,274
1974,G,Emma,264
1974,G,Joanne,262
1974,G,Heather,253
1974,G,Suzanne,253
1974,G,Anne,238
1974,G,Diane,229
1974,G,Helen,219
1974,G,Victoria,215
1974,G,Dawn,210
1974,G,Mary,200
1974,G,Samantha,200
1974,G,Marie,190
1974,G,Kerry,187
1974,G,Ann,180
1974,G,Hazel,178
1974,G,Christine,175
1974,G,Gail,169
1974,G,Andrea,158
1974,G,Clare,157
1974,G,Sandra,150
1974,G,Shona,148
1974,G,Kathleen,143
1974,G,Paula,137
1974,G,Shirley,135
1974,G,Denise,128
1974,G,Melanie,126
1974,G,Patricia,123
1974,G,Audrey,119
1974,G,Ruth,119
1974,G,Jill,114
1974,G,Lee,109
1974,G,Leigh,109
1974,G,Catriona,107
1974,G,Rachel,106
1974,G,Morag,102
1974,G,Kirsten,98
1974,G,Kirsteen,97
1974,G,Katrina,96
1974,G,Joanna,94
1974,G,Lynsey,92
1974,G,Cheryl,91
1974,G,Debbie,91
1974,G,Maureen,90
1974,G,Janet,88
1974,G,Aileen,87
1974,G,Arlene,87
1974,G,Zoe,87
1974,G,Lindsay,86
1974,G,Stephanie,84
1974,G,Judith,82
1974,G,Mandy,79
1974,G,Jillian,78
1974,G,Mhairi,78
1974,G,Barbara,75
1974,G,Carolyn,75
1974,G,Gayle,74
1974,G,Maria,74
1974,G,Valerie,74
1974,G,Christina,73
1974,G,Marion,73
1974,G,Frances,72
1974,G,Michele,67
1974,G,Lynda,66
1974,G,Eileen,65
1974,G,Janice,65
1974,G,Kathryn,61
1974,G,Kim,61
1974,G,Allison,60
1974,G,Julia,60
1974,G,Alexandra,59
1974,G,Mairi,59
1974,G,Irene,58
1974,G,Rhona,57
1974,G,Carole,55
1974,G,Katherine,55
1974,G,Kelly,54
1974,G,Nichola,54
1974,G,Anna,53
1974,G,Jean,52
1974,G,Lucy,52
1974,G,Rebecca,52
1974,G,Sally,52
1974,G,Teresa,52
1974,G,Adele,50
1974,G,Lindsey,50
1974,G,Natalie,50
1974,G,Sara,50
1974,G,Lyn,48
1974,G,Ashley,47
1974,G,Brenda,45
1974,G,Moira,45
1974,G,Rosemary,44
1974,G,Dianne,43
1974,G,Kay,43
1974,G,Eleanor,42
1974,G,June,42
1974,G,Geraldine,40
1974,G,Marianne,40
1974,G,Beverley,39
1974,G,Evelyn,39
1974,G,Leanne,38
1974,G,Kirstie,37
1974,G,Theresa,37
1974,G,Agnes,36
1974,G,Charlotte,36
1974,G,Joan,36
1974,G,Sheila,36
1974,G,Clair,34
1974,G,Hilary,34
1974,G,Jayne,34
1974,G,Sonia,34
1974,G,Vivienne,34
1974,G,Carla,33
1974,G,Ellen,33
1974,G,Emily,33
1974,G,Morven,33
1974,G,Debra,32
1974,G,Janette,32
1974,G,Gaynor,31
1974,G,Rachael,31
1974,G,Veronica,31
1974,G,Vicky,31
1974,G,Colette,30
1974,G,Lyndsay,30
1974,G,Maxine,30
1974,G,Nicole,30
1974,G,Sonya,30
1974,G,Susanne,30
1974,G,Alice,29
1974,G,Georgina,29
1974,G,Sheena,29
1974,G,Leona,28
1974,G,Tanya,28
1974,G,Annette,27
1974,G,Joyce,27
1974,G,Ailsa,26
1974,G,Avril,26
1974,G,Iona,26
1974,G,Isobel,26
1974,G,Josephine,26
1974,G,Kimberley,26
1974,G,Sylvia,26
1974,G,Lara,24
1974,G,Linzi,24
1974,G,Siobhan,24
1974,G,Vanessa,24
1974,G,Bernadette,23
1974,G,Natasha,23
1974,G,Monica,22
1974,G,Esther,21
1974,G,Hayley,21
1974,G,Isabella,21
1974,G,Rose,21
1974,G,Roslyn,21
1974,G,Tara,21
1974,G,Adrienne,20
1974,G,Carrie,20
1974,G,Isabel,20
1974,G,Jan,20
1974,G,Janine,20
1974,G,Justine,20
1974,G,Kirstin,20
1974,G,Norma,20
1974,G,Rona,20
1974,G,Shelley,20
1974,G,Anne-Marie,19
1974,G,Cara,19
1974,G,Eilidh,19
1974,G,Grace,19
1974,G,Gwen,19
1974,G,Isla,19
1974,G,Vikki,19
1974,G,Deirdre,18
1974,G,Elspeth,18
1974,G,Faye,18
1974,G,Joy,18
1974,G,Kara,18
1974,G,Louisa,18
1974,G,Naomi,18
1974,G,Rosalind,18
1974,G,Vicki,18
1974,G,Amy,17
1974,G,Hannah,17
1974,G,Heidi,17
1974,G,Leah,17
1974,G,Lee-Ann,17
1974,G,Lyndsey,17
1974,G,Rhonda,17
1974,G,Anita,16
1974,G,Annie,16
1974,G,April,16
1974,G,Charmaine,16
1974,G,Dorothy,16
1974,G,Lynsay,16
1974,G,Nadine,16
1974,G,Penny,16
1974,G,Sharron,16
1974,G,Stacey,16
1974,G,Charlene,15
1974,G,Collette,15
1974,G,Corinne,15
1974,G,Kate,15
1974,G,Katharine,15
1974,G,Kerri,15
1974,G,Kerrie,15
1974,G,Linsey,15
1974,G,Marjorie,15
1974,G,Melissa,15
1974,G,Helena,14
1974,G,Jeanette,14
1974,G,Marlene,14
1974,G,Miranda,14
1974,G,Roseann,14
1974,G,Alana,13
1974,G,Anthea,13
1974,G,Morna,13
1974,G,Andrina,12
1974,G,Carol-Ann,12
1974,G,Doreen,12
1974,G,Juliet,12
1974,G,Lauren,12
1974,G,Nina,12
1974,G,Nyree,12
1974,G,Sarah-Jane,12
1974,G,Sharlene,12
1974,G,Simone,12
1974,G,Beverly,11
1974,G,Cindy,11
1974,G,Diana,11
1974,G,Dionne,11
1974,G,Jacquelyn,11
1974,G,Jenny,11
1974,G,Johanne,11
1974,G,Margo,11
1974,G,Marina,11
1974,G,Nancy,11
1974,G,Trudy,11
1974,G,Vivien,11
1974,G,Wilma,11
1974,G,Abigail,10
1974,G,Alexis,10
1974,G,Alyson,10
1974,G,Angie,10
1974,G,Ann-Marie,10
1974,G,Annmarie,10
1974,G,Belinda,10
1974,G,Carolann,10
1974,G,Carolanne,10
1974,G,Eva,10
1974,G,Eve,10
1974,G,Glenda,10
1974,G,Johanna,10
1974,G,Karin,10
1974,G,Kellie,10
1974,G,Loraine,10
1974,G,Lynette,10
1974,G,Nadia,10
1974,G,Penelope,10
1974,G,Roberta,10
1974,G,Tina,10
1974,G,Gael,9
1974,G,Gina,9
1974,G,Ingrid,9
1974,G,Lea,9
1974,G,Marjory,9
1974,G,Miriam,9
1974,G,Philippa,9
1974,G,Senga,9
1974,G,Shonagh,9
1974,G,Sophie,9
1974,G,Catrina,8
1974,G,Claudine,8
1974,G,Constance,8
1974,G,Edith,8
1974,G,Erica,8
1974,G,Katriona,8
1974,G,Keli,8
1974,G,Keri,8
1974,G,Kristina,8
1974,G,Laurie,8
1974,G,Lucinda,8
1974,G,Mari,8
1974,G,Marlyn,8
1974,G,Olivia,8
1974,G,Paulene,8
1974,G,Selina,8
1974,G,Seonaid,8
1974,G,Vivian,8
1974,G,Williamina,8
1974,G,Alexandria,7
1974,G,Angeline,7
1974,G,Antonia,7
1974,G,Bridget,7
1974,G,Candice,7
1974,G,Carolyne,7
1974,G,Cherie,7
1974,G,Colleen,7
1974,G,Connie,7
1974,G,Daniella,7
1974,G,Francesca,7
1974,G,Gwendoline,7
1974,G,Jessie,7
1974,G,Jocelyn,7
1974,G,Judy,7
1974,G,Karina,7
1974,G,Kaye,7
1974,G,Kimberly,7
1974,G,Lee-Anne,7
1974,G,Lillian,7
1974,G,Marian,7
1974,G,Martha,7
1974,G,May,7
1974,G,Roisin,7
1974,G,Shelagh,7
1974,G,Sophia,7
1974,G,Susanna,7
1974,G,Aimee,6
1974,G,Amanda-Jane,6
1974,G,Amber,6
1974,G,Beth,6
1974,G,Caren,6
1974,G,Claudia,6
1974,G,Corrine,6
1974,G,Euphemia,6
1974,G,Jessica,6
1974,G,Katie,6
1974,G,Leeanne,6
1974,G,Leila,6
1974,G,Lilian,6
1974,G,Liza,6
1974,G,Madeleine,6
1974,G,Marcia,6
1974,G,Maree,6
1974,G,Marilyn,6
1974,G,Marisa,6
1974,G,Myra,6
1974,G,Olga,6
1974,G,Sasha,6
1974,G,Sharleen,6
1974,G,Sian,6
1974,G,Sonja,6
1974,G,Tammy,6
1974,G,Tania,6
1974,G,Teri,6
1974,G,Tessa,6
1974,G,Toni,6
1974,G,Tricia,6
1974,G,Yasmin,6
1974,G,Alexa,5
1974,G,Amelia,5
1974,G,Andrena,5
1974,G,Annabel,5
1974,G,Annemarie,5
1974,G,Arleen,5
1974,G,Carmen,5
1974,G,Cecilia,5
1974,G,Chloe,5
1974,G,Corrie,5
1974,G,Dana,5
1974,G,Danielle,5
1974,G,Davina,5
1974,G,Deanne,5
1974,G,Elisabeth,5
1974,G,Elise,5
1974,G,Estelle,5
1974,G,Florence,5
1974,G,Francine,5
1974,G,Georgia,5
1974,G,Henrietta,5
1974,G,Jade,5
1974,G,Jeanie,5
1974,G,Jo-Anne,5
1974,G,Jody,5
1974,G,Julie-Ann,5
1974,G,Juliette,5
1974,G,Kareen,5
1974,G,Kirstine,5
1974,G,Kristeen,5
1974,G,Lana,5
1974,G,Leigh-Ann,5
1974,G,Lesley-Ann,5
1974,G,Leslie,5
1974,G,Linsay,5
1974,G,Lois,5
1974,G,Lucie,5
1974,G,Lucille,5
1974,G,Madeline,5
1974,G,Marnie,5
1974,G,Nora,5
1974,G,Noreen,5
1974,G,Rae,5
1974,G,Rhoda,5
1974,G,Robyn,5
1974,G,Sacha,5
1974,G,Sandie,5
1974,G,Sheryl,5
1974,G,Shiona,5
1974,G,Sinead,5
1974,G,Stella,5
1974,G,Una,5
1974,G,Vari,5
1974,G,Violet,5
1974,G,Zara,5
1974,G,Ailie,4
1974,G,Alaine,4
1974,G,Alanna,4
1974,G,Allyson,4
1974,G,Andria,4
1974,G,Bianca,4
1974,G,Billie,4
1974,G,Caireen,4
1974,G,Carol-Anne,4
1974,G,Caron,4
1974,G,Cathleen,4
1974,G,Christian,4
1974,G,Coleen,4
1974,G,Dennise,4
1974,G,Donalda,4
1974,G,Evonne,4
1974,G,Fay,4
1974,G,Harriet,4
1974,G,Holly,4
1974,G,Janie,4
1974,G,Janis,4
1974,G,Jenifer,4
1974,G,Jodi,4
1974,G,Johann,4
1974,G,Karan,4
1974,G,Kari,4
1974,G,Katy,4
1974,G,Keira,4
1974,G,Kristine,4
1974,G,Layla,4
1974,G,Leeann,4
1974,G,Leigh-Anne,4
1974,G,Leonora,4
1974,G,Lianne,4
1974,G,Lindy,4
1974,G,Lynnette,4
1974,G,Marissa,4
1974,G,Marsha,4
1974,G,Megan,4
1974,G,Monique,4
1974,G,Nicolette,4
1974,G,Norah,4
1974,G,Phyllis,4
1974,G,Rhian,4
1974,G,Rosaleen,4
1974,G,Rosalyn,4
1974,G,Rosemarie,4
1974,G,Rowan,4
1974,G,Saira,4
1974,G,Shauna,4
1974,G,Shazia,4
1974,G,Stacy,4
1974,G,Susannah,4
1974,G,Tamara,4
1974,G,Terri,4
1974,G,Terry,4
1974,G,Therese,4
1974,G,Trudi,4
1974,G,Vanda,4
1974,G,Verity,4
1974,G,Vickie,4
1974,G,Wanda,4
1974,G,Yvette,4
1974,G,Zoey,4
1974,G,Adeline,3
1974,G,Aimi,3
1974,G,Ainsley,3
1974,G,Ainslie,3
1974,G,Alexandrina,3
1974,G,Anastasia,3
1974,G,Anna-Marie,3
1974,G,Annabell,3
1974,G,Camilla,3
1974,G,Carina,3
1974,G,Carly,3
1974,G,Catherina,3
1974,G,Cathryn,3
1974,G,Charis,3
1974,G,Charlaine,3
1974,G,Corinna,3
1974,G,Corrina,3
1974,G,Cristina,3
1974,G,Darlene,3
1974,G,Debora,3
1974,G,Delia,3
1974,G,Della,3
1974,G,Dona,3
1974,G,Elena,3
1974,G,Elinor,3
1974,G,Emma-Jane,3
1974,G,Eunice,3
1974,G,Felicity,3
1974,G,Fionnuala,3
1974,G,Gabrielle,3
1974,G,Gloria,3
1974,G,Greer,3
1974,G,Ilene,3
1974,G,Imogen,3
1974,G,Iris,3
1974,G,Ishbel,3
1974,G,Jeannette,3
1974,G,Jemima,3
1974,G,Jilly,3
1974,G,Joann,3
1974,G,Johan,3
1974,G,Julie-Anne,3
1974,G,Karla,3
1974,G,Karra,3
1974,G,Karyn,3
1974,G,Katrine,3
1974,G,Kelley,3
1974,G,Kelli,3
1974,G,Kerry-Anne,3
1974,G,Kirsta,3
1974,G,Kirstien,3
1974,G,Krista,3
1974,G,Kristen,3
1974,G,Kristi,3
1974,G,Kristian,3
1974,G,Krysia,3
1974,G,Kyra,3
1974,G,Leann,3
1974,G,Leanna,3
1974,G,Lena,3
1974,G,Leza,3
1974,G,Liana,3
1974,G,Lisa-Marie,3
1974,G,Lorette,3
1974,G,Lydia,3
1974,G,Mairead,3
1974,G,Martina,3
1974,G,Muriel,3
1974,G,Parveen,3
1974,G,Pauleen,3
1974,G,Polly,3
1974,G,Rania,3
1974,G,Rita,3
1974,G,Rosanne,3
1974,G,Samantha-Jane,3
1974,G,Shane,3
1974,G,Sharlyn,3
1974,G,Sheelagh,3
1974,G,Sheona,3
1974,G,Sheree,3
1974,G,Suzanna,3
1974,G,Suzy,3
1974,G,Thea,3
1974,G,Tonya,3
1974,G,Vera,3
1974,G,Yuen,3
1974,G,Alena,2
1974,G,Alix,2
1974,G,Allana,2
1974,G,Allanna,2
1974,G,Alma,2
1974,G,Angelina,2
1974,G,Anji,2
1974,G,Annamarie,2
1974,G,Anneli,2
1974,G,Annelise,2
1974,G,Antoinette,2
1974,G,Ava,2
1974,G,Averil,2
1974,G,Ayshea,2
1974,G,Bernice,2
1974,G,Betsy,2
1974,G,Betty,2
1974,G,Briony,2
1974,G,Bushra,2
1974,G,Cali,2
1974,G,Carey,2
1974,G,Cari,2
1974,G,Carolan,2
1974,G,Carolina,2
1974,G,Carolynn,2
1974,G,Carrie-Anne,2
1974,G,Carron,2
1974,G,Catharine,2
1974,G,Celeste,2
1974,G,Celia,2
1974,G,Celine,2
1974,G,Ceri,2
1974,G,Chelsey,2
1974,G,Cherelle,2
1974,G,Cherry,2
1974,G,Cheryll,2
1974,G,Choi,2
1974,G,Chrisma,2
1974,G,Clarissa,2
1974,G,Clayre,2
1974,G,Clea,2
1974,G,Coreen,2
1974,G,Cornelia,2
1974,G,Courtney,2
1974,G,Dagmar,2
1974,G,Daniela,2
1974,G,Debbi,2
1974,G,Desiree,2
1974,G,Dian,2
1974,G,Donella,2
1974,G,Donna-Marie,2
1974,G,Dorcas,2
1974,G,Elisabetta,2
1974,G,Eliza,2
1974,G,Elma,2
1974,G,Eloise,2
1974,G,Elsa,2
1974,G,Elsie,2
1974,G,Emer,2
1974,G,Erika,2
1974,G,Esme,2
1974,G,Faith,2
1974,G,Farhat,2
1974,G,Fionna,2
1974,G,Flora,2
1974,G,Freya,2
1974,G,Gay,2
1974,G,Giulia,2
1974,G,Gwendolyn,2
1974,G,Haley,2
1974,G,Hebah,2
1974,G,Helene,2
1974,G,Hellen,2
1974,G,Heloise,2
1974,G,Hester,2
1974,G,Ilona,2
1974,G,Ina,2
1974,G,Inga,2
1974,G,Ivonne,2
1974,G,Jackie,2
1974,G,Jacqualine,2
1974,G,Janeen,2
1974,G,Jaqueline,2
1974,G,Jasmine,2
1974,G,Jeanne,2
1974,G,Jemma,2
1974,G,Jennie,2
1974,G,Jo,2
1974,G,Jo-Ann,2
1974,G,Jodie,2
1974,G,John,2
1974,G,Joni,2
1974,G,Julianne,2
1974,G,Karen-Louise,2
1974,G,Karis,2
1974,G,Karlyn,2
1974,G,Karrie,2
1974,G,Katheryn,2
1974,G,Kathrine,2
1974,G,Kelda,2
1974,G,Kellie-Ann,2
1974,G,Kirstene,2
1974,G,Kirsti,2
1974,G,Kirstina,2
1974,G,Kirstyn,2
1974,G,Kwai,2
1974,G,Kylie,2
1974,G,Kym,2
1974,G,Laila,2
1974,G,Larissa,2
1974,G,Larraine,2
1974,G,Lauraine,2
1974,G,Lea-Anne,2
1974,G,Leaona,2
1974,G,Leesa,2
1974,G,Lenore,2
1974,G,Leoni,2
1974,G,Letitia,2
1974,G,Li,2
1974,G,Liane,2
1974,G,Lily,2
1974,G,Ling,2
1974,G,Linzie,2
1974,G,Lissa,2
1974,G,Lizanne,2
1974,G,Lorena,2
1974,G,Loretta,2
1974,G,Lucia,2
1974,G,Luisa,2
1974,G,Luise,2
1974,G,Lynore,2
1974,G,Madelaine,2
1974,G,Maeve,2
1974,G,Maggie,2
1974,G,Mai,2
1974,G,Marcella,2
1974,G,Margot,2
1974,G,Marie-Ann,2
1974,G,Marney,2
1974,G,Marni,2
1974,G,Marrianne,2
1974,G,Maryann,2
1974,G,Maryanne,2
1974,G,Maryjane,2
1974,G,Matilda,2
1974,G,Maura,2
1974,G,Maya,2
1974,G,Meave,2
1974,G,Mellissa,2
1974,G,Meredith,2
1974,G,Mhari,2
1974,G,Michaela,2
1974,G,Mona,2
1974,G,Moyra,2
1974,G,Mylene,2
1974,G,Nan,2
1974,G,Narelle,2
1974,G,Nathalie,2
1974,G,Nazia,2
1974,G,Nicki,2
1974,G,Nickola,2
1974,G,Nicolla,2
1974,G,Nicolle,2
1974,G,Nikki,2
1974,G,Nirmal,2
1974,G,Nisha,2
1974,G,Nuala,2
1974,G,Pamella,2
1974,G,Paul,2
1974,G,Petra,2
1974,G,Petrina,2
1974,G,Rachelle,2
1974,G,Raelene,2
1974,G,Rebekah,2
1974,G,Reena,2
1974,G,Rena,2
1974,G,Renee,2
1974,G,Rhea,2
1974,G,Robert,2
1974,G,Robina,2
1974,G,Romila,2
1974,G,Rosalin,2
1974,G,Rosamund,2
1974,G,Rosanna,2
1974,G,Roseanne,2
1974,G,Rosslyn,2
1974,G,Rosslynn,2
1974,G,Rowena,2
1974,G,Rupinder,2
1974,G,Sadie,2
1974,G,Saima,2
1974,G,Salma,2
1974,G,Samina,2
1974,G,Selena,2
1974,G,Serena,2
1974,G,Shabana,2
1974,G,Shaheen,2
1974,G,Shameem,2
1974,G,Sharan,2
1974,G,Shareen,2
1974,G,Sharren,2
1974,G,Sherry,2
1974,G,Sorcha,2
1974,G,Stephannie,2
1974,G,Stroma,2
1974,G,Tammie,2
1974,G,Tasneem,2
1974,G,Thomasina,2
1974,G,Tracie,2
1974,G,Ursula,2
1974,G,Uzma,2
1974,G,Wai,2
1974,G,Winifred,2
1974,G,Yolanda,2
1974,G,Yolande,2
1974,G,Zandra,2
1974,G,Aalia,1
1974,G,Abadah,1
1974,G,Abbey,1
1974,G,Abida,1
1974,G,Ada,1
1974,G,Adalaine,1
1974,G,Adalbjorg,1
1974,G,Adel,1
1974,G,Adelaide,1
1974,G,Adelle,1
1974,G,Aditi,1
1974,G,Adriana,1
1974,G,Adrianne,1
1974,G,Afshan,1
1974,G,Ailaidh,1
1974,G,Aimie,1
1974,G,Ainnia,1
1974,G,Aisha,1
1974,G,Aisling,1
1974,G,Alain,1
1974,G,Alex,1
1974,G,Alexine,1
1974,G,Ali,1
1974,G,Alicia,1
1974,G,Alienor,1
1974,G,Aline,1
1974,G,Alisa,1
1974,G,Alisha,1
1974,G,Alissa,1
1974,G,Alka,1
1974,G,Allene,1
1974,G,Almanda,1
1974,G,Alona,1
1974,G,Alvina,1
1974,G,Alvise,1
1974,G,Alwyn,1
1974,G,Ama,1
1974,G,Amand,1
1974,G,Amanda-Jayne,1
1974,G,Amat-Ul,1
1974,G,Amita,1
1974,G,Ana,1
1974,G,Anabel,1
1974,G,Andreana,1
1974,G,Andreena,1
1974,G,Andrewina,1
1974,G,Andriena,1
1974,G,Andrinna,1
1974,G,Andromeda,1
1974,G,Andwina,1
1974,G,Aneela,1
1974,G,Aness,1
1974,G,Angelene,1
1974,G,Angelia,1
1974,G,Angelique,1
1974,G,Angelita,1
1974,G,Angelle,1
1974,G,Angharad,1
1974,G,Anisa,1
1974,G,Anja,1
1974,G,Anjim,1
1974,G,Anna-Katrina,1
1974,G,Anna-Lise,1
1974,G,Anna-Louise,1
1974,G,Anna-Maria,1
1974,G,Annabella,1
1974,G,Annalee,1
1974,G,Annaline,1
1974,G,Annamaria,1
1974,G,Annavore,1
1974,G,Anndreana,1
1974,G,Anneliese,1
1974,G,Ansley,1
1974,G,Anupam,1
1974,G,Anwar,1
1974,G,Anya,1
1974,G,Ara,1
1974,G,Areena,1
1974,G,Arianne,1
1974,G,Arlane,1
1974,G,Arlenne,1
1974,G,Arlette,1
1974,G,Arline,1
1974,G,Arona,1
1974,G,Arshaluse,1
1974,G,Ase-Kristin,1
1974,G,Aseeia,1
1974,G,Asfia,1
1974,G,Asha,1
1974,G,Ashleigh,1
1974,G,Ashlene,1
1974,G,Ashley-Jo,1
1974,G,Asma,1
1974,G,Asra,1
1974,G,Astrid,1
1974,G,Atinuke,1
1974,G,Aubren,1
1974,G,Audra,1
1974,G,Autumn,1
1974,G,Ayeshea,1
1974,G,Ayse,1
1974,G,Azra,1
1974,G,Babette,1
1974,G,Bade,1
1974,G,Baltit,1
1974,G,Balwinder,1
1974,G,Barbara-Anne,1
1974,G,Barbra,1
1974,G,Beatrice,1
1974,G,Benedicte,1
1974,G,Bernardette,1
1974,G,Beverlee,1
1974,G,Bhupinder,1
1974,G,Bianca-Louise,1
1974,G,Bibiana,1
1974,G,Bik,1
1974,G,Billie-Jo,1
1974,G,Bilquis,1
1974,G,Blyth,1
1974,G,Bobbie,1
1974,G,Bonetta,1
1974,G,Bonnie,1
1974,G,Bozena,1
1974,G,Brandy,1
1974,G,Breigh,1
1974,G,Brian,1
1974,G,Bridgene,1
1974,G,Brigid,1
1974,G,Bronia,1
1974,G,Brooke,1
1974,G,Bryony,1
1974,G,Buffy,1
1974,G,Cailinn,1
1974,G,Caira,1
1974,G,Cairan,1
1974,G,Cameille,1
1974,G,Campbell,1
1974,G,Candy,1
1974,G,Cara-Louise,1
1974,G,Cara-Lyn,1
1974,G,Caralyn,1
1974,G,Caralynn,1
1974,G,Carean,1
1974,G,Carene,1
1974,G,Carianne,1
1974,G,Carin,1
1974,G,Carla-Anne,1
1974,G,Carlanne,1
1974,G,Carlene,1
1974,G,Carli,1
1974,G,Carlin,1
1974,G,Carlina,1
1974,G,Carlyn,1
1974,G,Carlynn,1
1974,G,Carn,1
1974,G,Carri,1
1974,G,Carrianne,1
1974,G,Carrie-Ann,1
1974,G,Carriean,1
1974,G,Carthagena,1
1974,G,Caryann,1
1974,G,Caryll,1
1974,G,Caryn,1
1974,G,Carys,1
1974,G,Casfa,1
1974,G,Cassandra,1
1974,G,Caterina,1
1974,G,Catherin,1
1974,G,Cathlene,1
1974,G,Catina,1
1974,G,Catreona,1
1974,G,Catrine,1
1974,G,Catrona,1
1974,G,Catronia,1
1974,G,Caulette,1
1974,G,Cecile,1
1974,G,Celesbial,1
1974,G,Chaitali,1
1974,G,Chanel,1
1974,G,Chantal,1
1974,G,Charelle,1
1974,G,Charissa,1
1974,G,Charity,1
1974,G,Charlanne,1
1974,G,Charline,1
1974,G,Charmian,1
1974,G,Charni,1
1974,G,Chau,1
1974,G,Cheri,1
1974,G,Cherise,1
1974,G,Cherris,1
1974,G,Cheryline,1
1974,G,Chevan,1
1974,G,Chiara,1
1974,G,Chrisann,1
1974,G,Chrisanna,1
1974,G,Chrisanne,1
1974,G,Chrissie,1
1974,G,Christan,1
1974,G,Christeen,1
1974,G,Christel,1
1974,G,Christene,1
1974,G,Christianne,1
1974,G,Christy,1
1974,G,Ciona,1
1974,G,Cirsty,1
1974,G,Claddia,1
1974,G,Claire-Marie,1
1974,G,Clara,1
1974,G,Clare-Ann,1
1974,G,Clementine,1
1974,G,Cleonie,1
1974,G,Clinton,1
1974,G,Clionagh,1
1974,G,Colina,1
1974,G,Cora,1
1974,G,Coral,1
1974,G,Coralie,1
1974,G,Coralynne,1
1974,G,Cordeilla,1
1974,G,Cori,1
1974,G,Corina,1
1974,G,Corley,1
1974,G,Correen,1
1974,G,Correne,1
1974,G,Corrinna,1
1974,G,Cory,1
1974,G,Cyndie,1
1974,G,Cynthia,1
1974,G,Cyrena,1
1974,G,Daen,1
1974,G,Daisy,1
1974,G,Dale,1
1974,G,Dalia,1
1974,G,Danielia,1
1974,G,Daria,1
1974,G,Darice,1
1974,G,Darla,1
1974,G,Darlaine,1
1974,G,Darleen,1
1974,G,Daunne,1
1974,G,David,1
1974,G,Davidina,1
1974,G,Dawn-Maree,1
1974,G,Dawna,1
1974,G,Dawne,1
1974,G,Dawnmarie,1
1974,G,Dawnna,1
1974,G,Deaonne,1
1974,G,Debbie-Anne,1
1974,G,Deborah-Ann,1
1974,G,Dee,1
1974,G,Deeba,1
1974,G,Deidre,1
1974,G,Deirdrie,1
1974,G,Delanie,1
1974,G,Delphine,1
1974,G,Delyth,1
1974,G,Dena,1
1974,G,Denice,1
1974,G,Denize,1
1974,G,Denyse,1
1974,G,Derna,1
1974,G,Desirae,1
1974,G,Devinder,1
1974,G,Deziree,1
1974,G,Diahann,1
1974,G,Dietke,1
1974,G,Dina,1
1974,G,Dineo,1
1974,G,Dione,1
1974,G,Dominica,1
1974,G,Dominie,1
1974,G,Donagh,1
1974,G,Donald,1
1974,G,Donijka,1
1974,G,Donna-Louise,1
1974,G,Doranne,1
1974,G,Doris,1
1974,G,Dorna,1
1974,G,Dulsie,1
1974,G,Dvanessa,1
1974,G,Dyanne,1
1974,G,Easter,1
1974,G,Ebony,1
1974,G,Ebru,1
1974,G,Edain,1
1974,G,Edele,1
1974,G,Edwina,1
1974,G,Eenbar,1
1974,G,Eila,1
1974,G,Eilaine,1
1974,G,Eilanda,1
1974,G,Ekpeleamaka,1
1974,G,Elaina,1
1974,G,Elayne,1
1974,G,Eleanora,1
1974,G,Elenore,1
1974,G,Eleonor,1
1974,G,Elishia,1
1974,G,Elissa,1
1974,G,Elizabeth-Ann,1
1974,G,Elizabeth-Anne,1
1974,G,Ella,1
1974,G,Ellieh,1
1974,G,Ellison,1
1974,G,Eloisa,1
1974,G,Els,1
1974,G,Elspet,1
1974,G,Elyse,1
1974,G,Ema,1
1974,G,Eman,1
1974,G,Emilia,1
1974,G,Emma-Jay,1
1974,G,Emma-Louise,1
1974,G,Emmeline,1
1974,G,Encarnita,1
1974,G,Erin,1
1974,G,Ester,1
1974,G,Etive,1
1974,G,Eutilia,1
1974,G,Evette,1
1974,G,Fadelma,1
1974,G,Faheem,1
1974,G,Fahmeeda,1
1974,G,Faiqa,1
1974,G,Farah,1
1974,G,Farat,1
1974,G,Farhana,1
1974,G,Fatemah,1
1974,G,Fehmeeda,1
1974,G,Felicia,1
1974,G,Ferdosh,1
1974,G,Feriah,1
1974,G,Ferlin,1
1974,G,Finan,1
1974,G,Fionn,1
1974,G,Foye,1
1974,G,Frances-Anne,1
1974,G,Francetta,1
1974,G,Freda,1
1974,G,Freyja,1
1974,G,Frosoulla,1
1974,G,Fyona,1
1974,G,Gala,1
1974,G,Gale,1
1974,G,Garveen,1
1974,G,Gary,1
1974,G,Gaye,1
1974,G,Gaylene,1
1974,G,Gayner,1
1974,G,Gaynore,1
